variable,mean,sd,2.5%,97.5%,rhat,ess_bulk,ess_tail,model
sigma_b1,2.305795427659636,0.18128570372730973,1.9779065097833717,2.685711254182323,1.0016126456189105,4156.896354939362,5688.104616660712,M3
sigma_b2,4.027443296710435,0.3806427595876786,3.3727017768325336,4.883958946934438,1.0014060363151833,1730.5562381726638,1508.2125681618202,M3
sigma_b3,3.0094464270128243,0.21898375157518005,2.6146713900830734,3.472162252434089,1.0011301991735704,7405.868379142457,5443.781952720714,M3
sigma_b4,3.676923429392742,0.32913293868541255,3.0838845803190265,4.37316864780054,1.0017543051035338,2741.6374469710518,4848.622080557888,M3
Intercept_b1,-0.8419348988163046,0.273069110187789,-1.3856239482655304,-0.31192734631741525,1.0016364536724665,4891.067071657758,5296.882467512207,M3
Intercept_b2,0.48544782879690385,0.6518547565379003,-0.8100174359607146,1.7488561034316361,1.0012214289525139,4029.3835542242787,5758.632929636391,M3
Intercept_b3,1.3046458066846507,0.32166259841131106,0.683594209006011,1.9489178693696267,1.0002413724320582,7562.8834359932835,5959.910364939992,M3
Intercept_b4,2.146987494633781,0.4810929921473285,1.2044277033572892,3.1098617752317397,1.0003427006695702,6504.6815698316595,5669.965670463797,M3
rescor__b1__b2,0.16377679146136725,0.11137653062820567,-0.05797755121296316,0.37133522909592237,1.0012095182537093,3237.93142409133,4962.266860507473,M3
rescor__b1__b3,-0.1544311093479759,0.095759270001232,-0.3384494953534455,0.03942636421605631,1.000267745896571,8928.73385951251,5930.24667819906,M3
rescor__b2__b3,-0.1047452609870802,0.1055133093118548,-0.3085938333724135,0.10160349656289583,1.0005173119782276,7019.655375074513,6090.1949698798435,M3
rescor__b1__b4,-0.03816178338252097,0.10584362867554531,-0.24267371439404006,0.16714318227143857,1.0008179058472,6347.930730620311,5780.110683152492,M3
rescor__b2__b4,0.062383356746356755,0.11453731959960349,-0.16519771288376217,0.28117254997284685,1.0005321348222493,3786.337118614619,5266.973029005282,M3
rescor__b3__b4,0.029033462219211475,0.10512233423175692,-0.181094472090378,0.2359623181430825,1.001105965822491,5592.776983412871,5286.0835993768105,M3
b_b1_Intercept,-0.3864143575372079,0.4454552285389078,-1.2557608443317885,0.4862317420609431,1.0003784825553086,4428.078552662228,5446.017408840022,M4
b_b2_Intercept,0.2622029014817767,0.5443727824857846,-0.7792540855557458,1.3382495474265903,1.0010436952559738,4858.483545664503,5613.136068976288,M4
b_b3_Intercept,1.100091759383333,0.44038238764223997,0.23440633055559393,1.967507263769999,1.000177696561432,5178.142024311907,6081.166970779577,M4
b_b4_Intercept,2.68040367042121,0.47642254129601486,1.7506296173252998,3.615489840932961,1.0004093470686728,5820.967448151714,5834.018781122258,M4
b_b1_lat_sc,-0.2057942589295007,0.24614710463587597,-0.6767087646985148,0.28018768522905196,1.0001525941034028,6531.023815628856,6326.219687408158,M4
b_b1_lon_sc,-0.12132474027963565,0.25810280225045257,-0.6155679487471942,0.3876273434846907,1.0003517676318316,6980.162063143291,5639.605918473683,M4
b_b1_habitatmixedDunclearlandscape,-0.3554300827938612,0.8920541028412604,-2.09162967155067,1.4035422427703654,1.001471743512976,11265.24065499645,6384.107520786531,M4
b_b1_habitatmountainDrockylandscape,1.4612190268959786,0.6260994354750797,0.23399333090218094,2.6895704351766536,1.0000093828268501,6633.5748231168345,5750.3449030303445,M4
b_b1_habitatopencountryside,0.6813573824697067,0.5287110030032602,-0.36693433602273356,1.7220001238284421,1.0000725881512662,5525.571234586221,5692.668320065392,M4
b_b1_habitatriverDlakesidelandscape,0.4806353757651369,0.4974108254858263,-0.49749877270678583,1.4406072636002243,1.0004703431446647,5689.528434726433,6197.809590890935,M4
b_b1_habitaturbanDarchitecturallandscape,-1.5384186786570913,0.5677267326183516,-2.664739557913304,-0.41865273945715115,1.0004771289994658,6179.223319725044,6282.795696167081,M4
b_b1_habitatwoodlandlandscape,1.256984810231191,0.6012383301813923,0.09698858626990778,2.4603288854104055,0.9998485843547922,6389.395372405381,5624.734913101858,M4
b_b2_lat_sc,-0.6374478748985782,0.35458049599376096,-1.3454265468803184,0.05683447117549008,0.9999393985541187,6341.759495902112,6206.2779638412885,M4
b_b2_lon_sc,0.09427532186013562,0.35460913481110656,-0.6057946059850977,0.7822449137292713,1.0007432861430645,6821.689359759713,6055.5810438065755,M4
b_b2_habitatmixedDunclearlandscape,-0.2517041876324874,0.9526356079897443,-2.1236494702543305,1.6249510903214912,1.0002440532517407,12080.085678499221,5731.208901276436,M4
b_b2_habitatmountainDrockylandscape,0.21462571345436585,0.725199951283754,-1.2282574244263753,1.6307863228728514,1.0005372183324923,9150.54835516737,4858.235517943588,M4
b_b2_habitatopencountryside,2.0725291928668534,0.629902136864929,0.8005597589557654,3.3010089998770353,1.0001790725841533,7062.210795139759,5761.311248553699,M4
b_b2_habitatriverDlakesidelandscape,-0.3906343039140732,0.5918105473074207,-1.5701040931909536,0.7673604348746442,1.0006399727374178,7029.115575524392,6400.07908281688,M4
b_b2_habitaturbanDarchitecturallandscape,0.7451121156697583,0.6861591856958691,-0.6117845502078477,2.0926020255958084,0.9997804298120277,7378.24881413914,5981.246368734048,M4
b_b2_habitatwoodlandlandscape,2.301030174538603,0.7317722277510271,0.8297936443301684,3.718538472737713,1.0009038782778603,8014.307247067967,5821.009142334651,M4
b_b3_lat_sc,0.37444451056592654,0.24041883849986936,-0.10020306480385241,0.8452409962289575,1.000108647052506,7975.180898843465,6515.989908000726,M4
b_b3_lon_sc,-0.08347320078637978,0.2531261751818112,-0.5765660470351968,0.42053357318194434,1.0002874458405424,7771.6555066113915,6618.015092620532,M4
b_b3_habitatmixedDunclearlandscape,0.8112311390434084,0.9239303526806861,-0.9736400381433017,2.6116227601727675,1.001779826988089,13134.012562705426,6281.830247118455,M4
b_b3_habitatmountainDrockylandscape,-0.3492519827307298,0.6195853051438676,-1.534563985629101,0.8675852056641402,1.0001723257973925,7240.864641222511,6122.545073625567,M4
b_b3_habitatopencountryside,0.13855714353663776,0.5393307875303592,-0.9320452063388388,1.1820944065861232,1.0001427706248,6012.146215149265,6103.800412344727,M4
b_b3_habitatriverDlakesidelandscape,0.5401371473946234,0.507100786267299,-0.45008126081998767,1.5246684967669466,1.0001397461776098,6653.4832614400875,6394.25216481325,M4
b_b3_habitaturbanDarchitecturallandscape,0.7525679086743382,0.5689329956123637,-0.3771889883265767,1.8825530249551083,0.999970268793794,7103.987616784295,6525.579487872238,M4
b_b3_habitatwoodlandlandscape,0.9323682744916721,0.6151614470022742,-0.26268928104277406,2.1359219524686672,1.0001749939874647,7156.988401464031,6465.444368206918,M4
b_b4_lat_sc,-0.6602257453319571,0.3000475920983716,-1.2330702607250135,-0.07325657202677249,1.000148956725927,7506.692901233795,6463.835402902397,M4
b_b4_lon_sc,0.19499722154775398,0.30515477464106544,-0.41635141554972677,0.800058403151834,1.0000346883203617,8071.08213105702,6254.328710768827,M4
b_b4_habitatmixedDunclearlandscape,0.18586125693165506,0.9463086177932203,-1.6951408815904971,2.0416057860625294,1.001702220605619,12220.795223521713,5693.650215244262,M4
b_b4_habitatmountainDrockylandscape,0.4388124904310039,0.6969952345215484,-0.9001320570691637,1.7874056738818818,0.999955636617547,9906.482861987222,6473.589897429464,M4
b_b4_habitatopencountryside,1.2202299349187313,0.5950601975074052,0.05202622785489716,2.386187262775616,0.9998313065388985,7772.461464399531,6570.447140026367,M4
b_b4_habitatriverDlakesidelandscape,-2.418332651417108,0.5642768518646033,-3.533871058739996,-1.3229565615781333,0.9998995229696368,7592.3733962430715,6141.610770994419,M4
b_b4_habitaturbanDarchitecturallandscape,-0.5322676382409913,0.6419242958410288,-1.7846494842605216,0.7177831660026842,1.000252165196664,9329.186843266598,6466.867999845297,M4
b_b4_habitatwoodlandlandscape,1.415395161064115,0.6752574344180361,0.09874140961030183,2.7263347929008015,0.9996982288128451,8591.946089222683,6410.117338175903,M4
bs_b1_sdate_sc_1,0.6192183537177134,1.0346996448351942,-1.4640183641987168,2.557676443644236,1.0007300924701268,6716.245404364674,5808.830456694435,M4
bs_b2_sdate_sc_1,0.04638744558457091,0.9130316073677365,-1.7683708241947824,1.8432168873117978,1.000082068406892,10759.25102183672,6245.844869500926,M4
bs_b3_sdate_sc_1,-0.1307219769820132,0.8313559595978508,-1.758383078007725,1.5300875356752017,1.000829172006494,9179.52350744856,6404.070578271394,M4
bs_b4_sdate_sc_1,0.06486370340340152,0.8649038998638402,-1.6469382827312078,1.749186314091022,1.001098683095221,10616.461994210358,5931.3756192394085,M4
sd_painter__b1_Intercept,1.1714436309035055,0.3754203850605336,0.28760358408450565,1.8422856653852693,1.0039020629504172,1264.0831447264475,937.1314271044971,M4
sd_painter__b2_Intercept,2.279920617093448,0.4628157597957331,1.3365670244888692,3.166564083216395,1.0014171935860186,1516.3032620213628,1282.9821356559996,M4
sd_painter__b3_Intercept,0.806781743380616,0.4292571158995481,0.04861193929061322,1.6372949127355518,1.0028971678954122,1046.8990697013326,1961.6673431223592,M4
sd_painter__b4_Intercept,0.894099012347871,0.5173945618569045,0.03843481002182102,1.897897189038863,1.0026479388040872,1137.8792620975016,2463.7560231739403,M4
cor_painter__b1_Intercept__b2_Intercept,0.32216259563082517,0.246886308555422,-0.19819701934873338,0.7508146485976929,1.001863964307649,1193.1168806121073,1635.1348240920645,M4
cor_painter__b1_Intercept__b3_Intercept,-0.3485696918568249,0.32317483439599654,-0.8430950192718011,0.4008038120735167,1.0021563412004246,2071.7295866191944,2668.8520251363598,M4
cor_painter__b2_Intercept__b3_Intercept,-0.3659701767766545,0.3010865377931757,-0.8315377117587701,0.3574525667267507,1.0011661535068048,2712.1918649672293,3120.5850449872246,M4
cor_painter__b1_Intercept__b4_Intercept,0.12118547582896809,0.3267414163116082,-0.5509430846076702,0.7211563220369278,1.0008878690254166,3590.3080379723806,4791.75887347371,M4
cor_painter__b2_Intercept__b4_Intercept,0.12407556044461238,0.3176798842582062,-0.559131057769313,0.6835990029296783,1.0001657975249676,4197.20217631696,4624.770593161194,M4
cor_painter__b3_Intercept__b4_Intercept,0.10038006228256273,0.3575576834975332,-0.6212246896159054,0.7137204914429871,1.0017320943523664,2684.7568840355275,4211.522417274404,M4
sds_b1_sdate_sc_1,0.9599235179696527,0.7199543158897382,0.05742820894743051,2.8775681105263815,1.000320307607418,3281.712701573146,2443.161719825016,M4
sds_b2_sdate_sc_1,0.6885692663962952,0.6792182879824084,0.019986023760895838,2.449205594787478,1.0002728458793488,5166.300060881652,4238.675679538081,M4
sds_b3_sdate_sc_1,0.5309977800090253,0.5458827164457415,0.014061424974843613,1.9541223478961887,1.000003226600746,5003.037718312998,4361.14683214594,M4
sds_b4_sdate_sc_1,0.5148994168832914,0.5124204026912615,0.015069757146045528,1.8912082692025112,1.0003135889546944,5431.839926435659,4325.577882642445,M4
sigma_b1,2.775856137207899,0.16423779263959246,2.4739648695781824,3.118497839371787,1.0015078122872465,2612.5342896636203,3434.859598051451,M4
sigma_b2,3.873504255851228,0.23835744499018843,3.4440580988993195,4.377927174181307,1.0007895513934393,2733.5314864065735,3768.3241002223995,M4
sigma_b3,2.9675256306610724,0.16845421105963393,2.6449791364132933,3.3053481245898553,1.0010094751165934,2633.7939768109886,4289.6211054198975,M4
sigma_b4,3.7694542664012225,0.20641092074721398,3.3727532072733433,4.185851885025252,1.0011534874073482,3122.4482748982077,4877.160656502821,M4
Intercept_b1,0.013481475546749092,0.23583321720439718,-0.46151777578858305,0.4656751030132528,1.0007324994874751,4412.451131450205,6198.51441228685,M4
Intercept_b2,1.0674490253390314,0.37369413477637276,0.33737726004345897,1.791243140142265,1.0019262654251173,5116.1915392812,5623.61140582639,M4
Intercept_b3,1.4930554178682796,0.23554606539276776,1.0512642643645793,1.9673155772673918,1.0010039441340137,3963.7803078121538,5679.76189993062,M4
Intercept_b4,2.384828973800413,0.27882707409707724,1.8438271035528169,2.9413880762199254,1.00094309667693,7254.740136265949,5481.71537955868,M4
rescor__b1__b2,0.023093214156469546,0.07790045378699197,-0.12784888558147112,0.17224796548115115,1.001117257846961,3213.7413033225735,5654.816414421623,M4
rescor__b1__b3,-0.18489833971190403,0.07338089415131324,-0.32411509326555804,-0.03789437880603129,1.0013700475680136,4007.2833497054526,5540.360740827429,M4
rescor__b2__b3,-0.054441400998540286,0.08057147512370119,-0.20976025259326628,0.1047860050017374,1.0008115652396448,3763.3876673727914,6078.933080474846,M4
rescor__b1__b4,-0.11686772831054977,0.07254124023852908,-0.25864333869060807,0.0273623056478426,1.000701349107864,6307.02598140019,6014.413698521548,M4
rescor__b2__b4,0.22133950744191874,0.07208024602007612,0.07612822681506363,0.3575309441018117,1.0000331613954392,5424.973141874403,5973.044350433741,M4
rescor__b3__b4,0.1388365949089947,0.06998278706367576,-0.003640495962796515,0.27030487700130024,1.000206666342465,6759.916772482399,5907.957533762443,M4
s_b1_sdate_sc_1[1],-0.029378881740385387,1.1469753808574623,-2.3938466708852775,2.394607016216769,1.0003913043687827,11171.16005773289,5961.30314615023,M4
s_b1_sdate_sc_1[2],0.009295277866115049,1.0029879560669648,-2.096564812601854,2.0640064862526013,0.9998153223577768,10512.810253589236,7134.952829105182,M4
s_b1_sdate_sc_1[3],0.7509095055332181,0.6365536224981571,-0.21904371070507916,2.1067482125838217,1.000037765784656,4097.197134688528,5821.244251436839,M4
s_b1_sdate_sc_1[4],-0.23846545378929793,0.9161204741149218,-2.4001203214732993,1.471550950209044,1.0004471246789006,7845.78162277655,6571.463314511053,M4
s_b1_sdate_sc_1[5],0.43301053531708417,1.3160746800626864,-1.6149237410696766,3.625216783854531,1.0006648599770056,8070.947039087066,5347.570018126946,M4
s_b1_sdate_sc_1[6],0.2440598928328203,1.0785841237532492,-1.907980317601982,2.704046546150628,1.0002180515354968,9801.304476619722,6332.3662443378025,M4
s_b1_sdate_sc_1[7],0.0749268818268102,1.1532201169744378,-2.3123830463440385,2.57510830154236,1.000553440857943,10876.749841440027,6306.7591256569585,M4
s_b1_sdate_sc_1[8],-0.0034673717598770353,1.1515707696818196,-2.592794827035382,2.28904075146218,1.0006637513018413,10428.548260853951,5803.1042131715185,M4
s_b2_sdate_sc_1[1],-0.051675614445529594,0.9275628336918019,-2.076495899805182,1.8453514849864703,1.0006823711678237,10188.374894213834,7068.380340166803,M4
s_b2_sdate_sc_1[2],0.17040532002378017,0.8837975841665833,-1.4471006432905713,2.282876613326704,1.000655408620556,10288.357044646258,6260.348003943043,M4
s_b2_sdate_sc_1[3],-0.18851579156204168,0.568439960721146,-1.6095781915540948,0.7780173346571801,1.0002371247691686,7301.197271359304,6354.010240317938,M4
s_b2_sdate_sc_1[4],-0.25332888636024375,0.8612130470864828,-2.510095844204246,1.1581352163841894,1.001049552162332,9154.240838522279,6103.135661694854,M4
s_b2_sdate_sc_1[5],-0.05896704647557328,0.9463941443303534,-2.2140985949729557,1.780641346645747,1.0004080257372365,9833.290362898388,6316.5393089888385,M4
s_b2_sdate_sc_1[6],0.24346428219088273,1.0204723621515415,-1.3101289368370697,2.868018622814084,1.000087004326154,9230.241358190176,6470.269082796466,M4
s_b2_sdate_sc_1[7],0.03396651002172996,0.963695252129704,-1.9994662950270665,2.075841910492737,1.000783499468261,11217.579496165925,6834.009906909907,M4
s_b2_sdate_sc_1[8],0.031314733389846985,0.9570799898826163,-1.9441835483495025,2.0675970385973885,1.0008989463094409,11351.798953739812,6781.289418090085,M4
s_b3_sdate_sc_1[1],0.09418187410334912,0.8067538843344383,-1.3478699916288932,1.9624041221893718,1.0000762361641082,10068.645019731071,6976.051769179628,M4
s_b3_sdate_sc_1[2],-0.041693495958932514,0.6694605725160482,-1.4646299343401876,1.3556177239686629,1.0000346345055802,10015.858965647229,6755.647739367376,M4
s_b3_sdate_sc_1[3],0.10484525576765208,0.40576349601890843,-0.6339516579540588,1.063124460017112,1.000129199723958,7043.26022456249,6796.477612803616,M4
s_b3_sdate_sc_1[4],0.17606162050093124,0.630444178797171,-0.8638133322784286,1.7859139893139888,1.0001003756742424,8897.739951288428,7211.066522148805,M4
s_b3_sdate_sc_1[5],0.011137946221409577,0.7307836783305376,-1.5529715745105188,1.5474065192604138,0.9999317063695308,10717.579074798883,6542.049553212357,M4
s_b3_sdate_sc_1[6],-0.10736238042095794,0.7685885604040508,-1.88186208171248,1.2287839201238182,1.0000284002728557,9758.14991394655,6832.658669654254,M4
s_b3_sdate_sc_1[7],0.013789646254795031,0.7467603221342491,-1.5610560489295908,1.517776874451407,1.0006399619022037,9390.116096853853,6123.471586976895,M4
s_b3_sdate_sc_1[8],-0.04141887412800444,0.7455350323901664,-1.645517318550278,1.4196124936513952,0.9997031978330193,11163.551685678662,6873.607614615025,M4
s_b4_sdate_sc_1[1],-0.010947228240626038,0.6881179145497187,-1.5477322037384402,1.3993102385212444,1.0004022817696108,10903.055812832752,7127.280946339944,M4
s_b4_sdate_sc_1[2],0.08039773721157548,0.6635301272250128,-1.1871089407888173,1.638875343149855,1.0000773605182265,10594.630712927092,7381.02630773608,M4
s_b4_sdate_sc_1[3],-0.018718597434998898,0.40415800016048953,-0.9415314558673108,0.821465007062252,1.0000637427809738,8294.346559982341,6965.636978966665,M4
s_b4_sdate_sc_1[4],-0.10721955141613061,0.6297998207720285,-1.6486045509441294,1.0146493878693088,1.0008639866966076,9573.558840565376,6796.546537841477,M4
s_b4_sdate_sc_1[5],-0.013550769592305674,0.7325741010361596,-1.5680345571738727,1.5252349199645119,0.9997822653017742,10862.56922891408,6893.834800217892,M4
s_b4_sdate_sc_1[6],-1.8400030229712768e-4,0.7051775895610813,-1.525003662121333,1.4917901191062133,1.0005137508444617,10455.58199350623,7239.05590845955,M4
s_b4_sdate_sc_1[7],-4.6953636635064533e-5,0.7234454974297421,-1.559088931990725,1.4687808052514377,1.0005772045450871,10294.418139554362,6372.835757457067,M4
s_b4_sdate_sc_1[8],0.020178304590181346,0.7057028823565555,-1.4219922131000697,1.4709143931844921,1.0001604859537887,10156.469908370065,6561.144088206407,M4
b_b1_Intercept,0.052623522884488405,0.45639431553265675,-0.8509837803004354,0.941327590655324,1.0008635753871278,3436.0363875727594,4944.610546774849,M5
b_b2_Intercept,1.248047578939275,0.541373498552866,0.17858600221569704,2.3066067711123,0.9999859868436002,4190.56197302412,5033.170632076898,M5
b_b3_Intercept,0.8429130979377008,0.44504942989062457,-0.029789184899624652,1.7186831289190136,1.0009763024720706,2813.913403893844,3875.3742890456506,M5
b_b4_Intercept,3.0431789333722628,0.5373924761800188,1.9944592486724493,4.111953050924621,1.001971608478128,4949.5712652026,5412.687007116509,M5
b_b1_date_sc,0.4591779219104913,0.19349884432713785,0.08659815925840743,0.8488831772008862,0.9998543762965483,6870.970917070299,5994.143859443616,M5
b_b1_lat_sc,0.15140402951462142,0.17205388612920525,-0.18525295971346945,0.4809880652339757,1.0004655449379416,5838.2511353399,6355.637309274145,M5
b_b1_lon_sc,-0.18195853495019226,0.19050007913709788,-0.5510561432600033,0.19680569595454322,1.0001776742698363,5816.720138470912,5695.991222745692,M5
b_b1_habitatmixedDunclearlandscape,-0.10442443790702485,0.8844538703594013,-1.8555325429590688,1.6044663819690101,1.0011521310162805,12121.092627806134,5751.051270797303,M5
b_b1_habitatmountainDrockylandscape,1.4220566523413039,0.5450020897080456,0.3378518659580503,2.4958244236413267,1.0003404699070009,4602.908971171715,5526.320459742482,M5
b_b1_habitatopencountryside,0.165560995822217,0.49712645858544663,-0.8137028678803355,1.1348857496194265,1.0005540684839067,3898.6613766078017,5433.568464043828,M5
b_b1_habitatriverDlakesidelandscape,0.7134813606943379,0.4885513481314958,-0.25044825654395514,1.6707700286401774,1.0000352977596325,4030.616643388147,5774.025287741135,M5
b_b1_habitaturbanDarchitecturallandscape,-1.3357207875575365,0.5189400797881635,-2.370774577755159,-0.3116159549195274,1.0004468218045315,4501.9770664397565,5425.73864370164,M5
b_b1_habitatwoodlandlandscape,0.7479788254952355,0.5340775481499096,-0.31646720994808636,1.7877615120929011,1.0003313269809508,4474.535046513883,4999.733471382565,M5
b_b2_date_sc,-0.2992250852479834,0.2958251867347297,-0.8756809434861667,0.2831575132080567,1.0004940527811046,4966.686033193372,5577.590812050097,M5
b_b2_lat_sc,-0.6607094510270538,0.2519070408114678,-1.1621973652837296,-0.1620862769869402,1.0007998266542961,5236.232807161821,5617.507542843495,M5
b_b2_lon_sc,-0.10046394969959567,0.2799407279359175,-0.6492104602639592,0.4485160789719304,1.0006261097701281,5173.155244722116,5246.496830198922,M5
b_b2_habitatmixedDunclearlandscape,-0.6100178196274288,0.9541624540420128,-2.454954136076222,1.2770841691049726,1.0008353053810637,11223.544042788724,5848.0460968935395,M5
b_b2_habitatmountainDrockylandscape,0.489371428472519,0.6317611812879979,-0.7675924563344306,1.7188511473101278,1.0004045083645605,6084.93280087708,6342.7272236285435,M5
b_b2_habitatopencountryside,1.5605845723806384,0.5754279867741375,0.426525289138021,2.6868877465657355,0.9999936177970774,5296.018603117939,5409.84104036486,M5
b_b2_habitatriverDlakesidelandscape,-0.5541456820469975,0.5587451750866577,-1.6424485871393506,0.5454714610663656,1.000230218113684,5422.131360846104,5601.713306549671,M5
b_b2_habitaturbanDarchitecturallandscape,0.6376652400953376,0.6130442769476604,-0.5631353621960346,1.8388116804660606,1.000728675063826,6508.137332425366,6057.224646879782,M5
b_b2_habitatwoodlandlandscape,2.3062653557135646,0.600666100888781,1.1108400548611381,3.4977609799660017,1.0005105518141086,5863.588500716729,6082.271685110922,M5
b_b3_date_sc,-0.05875192919644249,0.13681090116440425,-0.3266840445146688,0.21866451397159145,1.0010556479930623,7955.074548294316,6102.718213739218,M5
b_b3_lat_sc,0.1408417087723124,0.11907912346499101,-0.09292330106488143,0.3816130802043722,1.000397358243116,6804.524505390779,6119.359849302747,M5
b_b3_lon_sc,-0.020539014302131463,0.14185992794640348,-0.3021354745925654,0.2586739043084098,0.9999406237596058,7013.470533726926,5675.633037642419,M5
b_b3_habitatmixedDunclearlandscape,1.0625360213842747,0.9028804273356561,-0.7468572818017247,2.7644957111003965,1.0006447162828016,10606.010026972865,6799.446427834184,M5
b_b3_habitatmountainDrockylandscape,0.20063150559647774,0.5108779593034737,-0.7973154761957322,1.199594412412007,1.0005211234629252,3453.548883566427,5113.75534656079,M5
b_b3_habitatopencountryside,0.04625694288194652,0.4688914993851489,-0.8700681188793897,0.9392935341537333,1.001039411033818,3076.1261156998007,4495.863570781414,M5
b_b3_habitatriverDlakesidelandscape,0.15931975748533603,0.4657756021230449,-0.7633002317122458,1.0725322890160809,1.0005923484336796,3016.1479298664008,4714.422535272931,M5
b_b3_habitaturbanDarchitecturallandscape,0.26157639124806065,0.49689822935776906,-0.714490500902346,1.2144200352065628,1.000421365659242,3306.3832062870615,4728.300786551369,M5
b_b3_habitatwoodlandlandscape,0.40546051540706995,0.4862292648817242,-0.5605079289331908,1.3526576068422473,1.0008494450490406,3143.438777255555,4701.432432181352,M5
b_b4_date_sc,-0.400694550229674,0.3254738149038921,-1.0346215889632357,0.2438334180730416,1.0005277976738467,5244.70686588899,5475.11739661818,M5
b_b4_lat_sc,-0.8409643760773429,0.28150943708598086,-1.3832461524296231,-0.29106050070346645,1.0007597423284988,5212.530009859492,5718.049128611882,M5
b_b4_lon_sc,-0.016279778228624375,0.30068218875777686,-0.6037796515569274,0.5641088456594094,1.0003650533058461,4930.657250857667,5505.535483247495,M5
b_b4_habitatmixedDunclearlandscape,0.24122029295340228,0.9354912190348788,-1.592813000466533,2.0923393528386747,1.0009962048425733,12602.815179225312,6233.988590115074,M5
b_b4_habitatmountainDrockylandscape,0.1280719322754521,0.6531115473376073,-1.1220442974443046,1.3960040053984422,1.0005067401887668,6887.496572243604,6115.184319896521,M5
b_b4_habitatopencountryside,0.8720730081483117,0.5990449034735522,-0.2926322306477218,2.0584886400149824,1.0004435079601754,6595.107539302416,5817.92908923233,M5
b_b4_habitatriverDlakesidelandscape,-2.590466047454128,0.565330195397956,-3.700960808461912,-1.4838424296208914,1.000303733460839,6356.000479197467,6200.485353572449,M5
b_b4_habitaturbanDarchitecturallandscape,-0.6273899719200366,0.6594845242867704,-1.9055845512795637,0.6554237731307158,1.000437139411457,7257.929309830398,5881.49413363255,M5
b_b4_habitatwoodlandlandscape,1.232606834093147,0.6380677327727843,0.012527308780659697,2.4776848935883025,1.0004989567366973,6843.941000640526,6477.096885912521,M5
sd_painter__b1_Intercept,0.44608975533022954,0.2750181556966121,0.019238691581214704,1.0154887884591841,1.0013543941159768,1346.1994020830257,2951.8431151201867,M5
sd_painter__b2_Intercept,1.3860827629010641,0.3355266539455288,0.6858052156425337,2.0362307505875044,1.0016210681438273,1340.4731498233125,1168.1491869462266,M5
sd_painter__b3_Intercept,0.18183409955587576,0.14811770885285014,0.005728473712691984,0.5417436109341258,1.0017521363639639,2287.7021796748368,3512.588105231433,M5
sd_painter__b4_Intercept,1.6518029951167725,0.3861679073146926,0.8250760176426374,2.379162229272681,1.001489457917408,1199.2005129143288,1330.907550216726,M5
cor_painter__b1_Intercept__b2_Intercept,-0.1661757213399892,0.33265900360982903,-0.7402918614391711,0.5447668387847142,1.0019632044909945,928.2300070490687,1801.5287697365861,M5
cor_painter__b1_Intercept__b3_Intercept,-0.08904468127626555,0.3818707285270577,-0.7652831142601538,0.6552618501374107,1.0006731647811853,6358.065755906674,5713.322654893043,M5
cor_painter__b2_Intercept__b3_Intercept,-0.033767795670582725,0.36730083180376016,-0.7135962235893802,0.6778793710111004,1.0009334798983844,7193.31249126695,5769.575037254693,M5
cor_painter__b1_Intercept__b4_Intercept,-0.24664049166509616,0.3305016839275934,-0.7849000679206103,0.4875817127862514,1.001997772460587,851.1566058368303,1635.4772435071457,M5
cor_painter__b2_Intercept__b4_Intercept,0.7457516004670613,0.17111613263384504,0.3320539361862054,0.9457878470913524,1.0030520280211273,1704.8980680433308,1771.481029912109,M5
cor_painter__b3_Intercept__b4_Intercept,0.06055859972808691,0.36753961710157257,-0.652612121844836,0.7246459287225513,1.0007175855434942,3239.2722399053723,5098.972851821951,M5
sigma_b1,1.7305144708848466,0.15426461318708423,1.4333020564149,2.0406342303059297,1.0006692094964884,2358.5013468680554,3445.126025914672,M5
sigma_b2,2.290670677196344,0.2219874147870784,1.8890104075159535,2.75149889038627,1.0011414373359895,1701.158134331831,2331.2267635960084,M5
sigma_b3,1.3991988464286158,0.1422327312991886,1.1361718155568108,1.6915012958089828,1.000455579538284,2821.632169284561,4797.863244305769,M5
sigma_b4,2.4377588065932922,0.2320159276758423,2.005166478556696,2.9161560818554055,1.0011985540534685,1464.310555692884,2945.912955181205,M5
nu,1.6966051771351482,0.24093876006635162,1.287919461156058,2.2313219284566013,1.0005135686104407,2506.5169876331474,3937.1194064937204,M5
nu_b1,1,0,1,1,NA,NA,NA,M5
nu_b2,1,0,1,1,NA,NA,NA,M5
nu_b3,1,0,1,1,NA,NA,NA,M5
nu_b4,1,0,1,1,NA,NA,NA,M5
Intercept_b1,0.36169083609501546,0.16954629181039668,0.02307422992213213,0.6932998804382786,1.000139852244704,5599.493868060729,6283.27197090309,M5
Intercept_b2,1.8880704999522484,0.2836724638309012,1.3300804501014019,2.440334206102721,0.9999345092282931,4515.955800613996,5456.439720640554,M5
Intercept_b3,1.0219657103546271,0.12285030012910494,0.7933727393334826,1.2743514668691238,1.0003249721289336,6396.930890704944,4332.242902768491,M5
Intercept_b4,2.5387568577973365,0.31281038308923803,1.9401200234694245,3.1634830479036693,1.000692009245082,4930.951570216107,5954.34986804199,M5
rescor__b1__b2,-0.061781328882780574,0.08307095601899073,-0.220543132837415,0.10224621151955215,1.0011201308062039,4982.040496235083,6124.970760375167,M5
rescor__b1__b3,-0.2185067881981159,0.0730841846425825,-0.3566144033595277,-0.0679031159846226,1.0005223453905565,9480.473327848887,6362.084238897456,M5
